id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1270505929780473856,1270481048464433155,2020-06-10 07:59:53 CST,2020-06-10,07:59:53,+0800,750696816681840640,jamesfdennin,James Dennin,,"@EricFrancisco24 @jacobkleinman Right, cops need to be stripped of all power and locked underground for three months to behave heroically",en,[],[],[],1,0,1,[],[],https://twitter.com/JamesFDennin/status/1270505929780473856,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'EricFrancisco24', 'name': 'Eric Francisco', 'id': '28687217'}, {'screen_name': 'jacobkleinman', 'name': 'Jake', 'id': '60780151'}]",,,,
1270505756882874370,1270484546153299969,2020-06-10 07:59:11 CST,2020-06-10,07:59:11,+0800,103919118,dadarocks,DaDa Rocks!,,@dinafierro_ I blame Dolan.,en,[],[],[],0,0,0,[],[],https://twitter.com/dadarocks/status/1270505756882874370,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'dinafierro_', 'name': 'Dina Fierro', 'id': '15706176'}]",,,,
1270505626582560769,1270494007437688832,2020-06-10 07:58:40 CST,2020-06-10,07:58:40,+0800,103919118,dadarocks,DaDa Rocks!,,@contessabrewer Gotta send that ppe loans.,en,[],[],[],0,0,0,[],[],https://twitter.com/dadarocks/status/1270505626582560769,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'contessabrewer', 'name': 'Contessa Brewer', 'id': '16456599'}]",,,,
1270503449440980992,1270503449440980992,2020-06-10 07:50:01 CST,2020-06-10,07:50:01,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,"If the change doesn’t start where you live, then where exactly does the change start?",en,[],[],[],0,1,5,[],[],https://twitter.com/jaydestro/status/1270503449440980992,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1270502906295443457,1270388812330315776,2020-06-10 07:47:52 CST,2020-06-10,07:47:52,+0800,629844555,mrsharma,Nik Sharma,,@briansugar My favorite ones so far,en,[],[],[],0,0,2,[],[],https://twitter.com/mrsharma/status/1270502906295443457,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'briansugar', 'name': 'Brian Sugar', 'id': '663353'}]",,,,
1270502455906914305,1270481048464433155,2020-06-10 07:46:04 CST,2020-06-10,07:46:04,+0800,750696816681840640,jamesfdennin,James Dennin,,@jacobkleinman Idk if I can agree with that take... Every single developed cop character is super corrupt except the ones that leave (except maybe matt modine who gets a redemptive arc but also sucks pretty hard throughout!),en,[],[],[],1,0,0,[],[],https://twitter.com/JamesFDennin/status/1270502455906914305,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'jacobkleinman', 'name': 'Jake', 'id': '60780151'}]",,,,
1270502337874997249,1270502337874997249,2020-06-10 07:45:36 CST,2020-06-10,07:45:36,+0800,14298769,mollyjongfast,Molly Jong-Fast🏡,,"You know, every Stephen Miller speech is completely dystopian and terrifying. Perhaps Santa Monica Goebbel’s isn’t a very good speech writer?",en,[],[],[],146,343,3010,[],[],https://twitter.com/MollyJongFast/status/1270502337874997249,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1270501505242673152,1270501505242673152,2020-06-10 07:42:18 CST,2020-06-10,07:42:18,+0800,19865053,rolandscahill,Roland Scahill,,Didn’t Trump tweet that he was giving a Rose Garden statement at 6:30pm tonight ?  Has that been deleted and forgotten ?,en,[],[],[],70,90,630,[],[],https://twitter.com/rolandscahill/status/1270501505242673152,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1270500287988600847,1270486771843948549,2020-06-10 07:37:28 CST,2020-06-10,07:37:28,+0800,750696816681840640,jamesfdennin,James Dennin,,@katierogers @TaylorLorenz I'm glad Sven already got a shout-out. The best. There are few business owners in the city I hold in higher esteem,en,[],[],[],0,0,4,[],[],https://twitter.com/JamesFDennin/status/1270500287988600847,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'katierogers', 'name': 'Katie Rogers', 'id': '14116915'}, {'screen_name': 'TaylorLorenz', 'name': 'Taylor Lorenz', 'id': '208725869'}]",,,,
1270499306198499328,1270487585291468801,2020-06-10 07:33:33 CST,2020-06-10,07:33:33,+0800,283724636,ryanfieldabc,Ryan Field,,@MeredithFrost Amazing shot 🤩,en,[],[],[],0,0,0,[],[],https://twitter.com/RyanFieldABC/status/1270499306198499328,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'MeredithFrost', 'name': 'Meredith Frost', 'id': '26659703'}]",,,,
