id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1285725680886480896,1285711655372980230,2020-07-22 07:57:44 CST,2020-07-22,07:57:44,+0800,15415604,jamiaw,jamiaw,,@FRESHSpeakers Thank you!,en,[],[],[],0,0,1,[],[],https://twitter.com/jamiaw/status/1285725680886480896,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'FRESHSpeakers', 'name': 'FRESH Speakers', 'id': '2359816994'}]",,,,
1285724156647157763,1285724156647157763,2020-07-22 07:51:41 CST,2020-07-22,07:51:41,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,My wife’s girlfriend by type o negative,en,[],[],[],1,0,4,[],[],https://twitter.com/jaydestro/status/1285724156647157763,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1285724071397859332,1285724071397859332,2020-07-22 07:51:20 CST,2020-07-22,07:51:20,+0800,21848018,louispeitzman,Louis Peitzman,,Is the Barb family still with us.,en,[],[],[],1,1,18,[],[],https://twitter.com/LouisPeitzman/status/1285724071397859332,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1285723553644646400,1285723211703910401,2020-07-22 07:49:17 CST,2020-07-22,07:49:17,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,@ReinH At least it wasn’t Kubernetes,en,[],[],[],0,0,1,[],[],https://twitter.com/jaydestro/status/1285723553644646400,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'ReinH', 'name': 'Senior Oops Engineer', 'id': '10255262'}]",,,,
1285723447356788740,1277092110945021953,2020-07-22 07:48:52 CST,2020-07-22,07:48:52,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,@veronicaedge Yall cute as fuck. BP sucks. Good on you.,en,[],[],[],1,0,0,[],[],https://twitter.com/jaydestro/status/1285723447356788740,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'veronicaedge', 'name': 'Veronica Knighton', 'id': '34775577'}]",,,,
1285723158838902786,1285708303679598593,2020-07-22 07:47:43 CST,2020-07-22,07:47:43,+0800,121825928,mlgpuckett,Puckett For Hire,,@Alchemister5 What would u do for a two liter?,en,[],[],[],1,0,1,[],[],https://twitter.com/MLGPuckett/status/1285723158838902786,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'Alchemister5', 'name': 'Jason Baker', 'id': '2235008396'}]",,,,
1285722671477665799,1285720965549301763,2020-07-22 07:45:47 CST,2020-07-22,07:45:47,+0800,36937588,ethanjsacks,Ethan Sacks,,@renfamous “DECIMAUL”,pt,[],[],[],0,0,2,[],[],https://twitter.com/ethanjsacks/status/1285722671477665799,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'renfamous', 'name': 'Renfamous⭐️', 'id': '108527993'}]",,,,
1285721841231892480,1285640020800557058,2020-07-22 07:42:29 CST,2020-07-22,07:42:29,+0800,1693459184,alison__wright,Alison Wright,,@LolaDM06 😂😂😂,und,[],[],[],0,0,2,[],[],https://twitter.com/alison__wright/status/1285721841231892480,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1285721316188983296,1285720265884868609,2020-07-22 07:40:23 CST,2020-07-22,07:40:23,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,My goal isnt to scare others but there sure is a lot of judgemen. When people find out i work at Microsoft and im neither a musician nor a tattoo artist always entertaining.,en,[],[],[],1,0,3,[],[],https://twitter.com/jaydestro/status/1285721316188983296,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1285720944569470976,1285720160649859074,2020-07-22 07:38:55 CST,2020-07-22,07:38:55,+0800,920317916,bbckalbasi,بهمن كلباسى,,@GoodBoy0IRAN گزارش جدیدم،  ۱۰۰ روز پیش از انتخابات، یعنی شنبه یا یکشنبه پخش میشه,fa,[],[],[],1,0,13,[],[],https://twitter.com/bbckalbasi/status/1285720944569470976,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'GoodBoy0IRAN', 'name': 'NotGoodBoy🏴\u200d☠️\u2069', 'id': '1106532801686458371'}]",,,,
