id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1252748810226487297,1252748810226487297,2020-04-22 07:59:25 CST,2020-04-22,07:59:25,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,My favorite small professional wrestling stunt are guys who walk into the ring over the top rope.,en,[],[],[],0,0,2,[],[],https://twitter.com/jaydestro/status/1252748810226487297,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1252748428414791680,1252748428414791680,2020-04-22 07:57:54 CST,2020-04-22,07:57:54,+0800,42995003,martinezmau,Mauricio Martínez,,"Quienes no conocen a Dios, a cualquier santo se le hincan...",es,[],[],[],8,13,167,[],[],https://twitter.com/martinezmau/status/1252748428414791680,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1252748174017650689,1252748174017650689,2020-04-22 07:56:54 CST,2020-04-22,07:56:54,+0800,42995003,martinezmau,Mauricio Martínez,,"REPITAN CONMIGO: Nunca le dije ‘gorda’ a ninguna senadora. Nunca saqué del closet ni hablé de la sexualidad de ningún comunicador. Nunca ataqué a ninguna actriz. Si he llamado pendej@ o babos@ a quien desde mi opinión lo es. 🤷🏻‍♂️  Si eso lo toman como insulto, necesitan terapia. 😘",es,[],[],[],8,19,255,[],[],https://twitter.com/martinezmau/status/1252748174017650689,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1252748055297830915,1252748055297830915,2020-04-22 07:56:25 CST,2020-04-22,07:56:25,+0800,2434191967,gerardaraud,Gérard Araud,,Cela fait cinquante ans que j’entends les hurlements des Français chaque fois qu’un pays Européen achète un armement américain. À chaque fois la même surprise et la même indignation et on monte sur les mêmes grands chevaux... On devrait y être habitué à force... Rien de nouveau.,fr,[],[],[],8,5,36,[],[],https://twitter.com/GerardAraud/status/1252748055297830915,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1252747499728785409,1251931053541011458,2020-04-22 07:54:13 CST,2020-04-22,07:54:13,+0800,877627057538256896,sesmalab,Dr. Ana Fernandez-Sesma,,@Pilar_dominguez Muchas gracias!! Me alegro de que haya gustado,es,[],[],[],0,0,0,[],[],https://twitter.com/SesmaLab/status/1252747499728785409,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'Pilar_dominguez', 'name': 'pilar dominguez', 'id': '218927101'}]",,,,
1252746912979091456,1252742913311887366,2020-04-22 07:51:53 CST,2020-04-22,07:51:53,+0800,122190827,andylefkowitz,Andy Lefkowitz,,@StageLeft_NYC @jamiedumont @kevinddaly Move that Encores! production to Bway. 💕,en,[],[],[],0,0,3,[],[],https://twitter.com/AndyLefkowitz/status/1252746912979091456,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'StageLeft_NYC', 'name': 'Rob Russo', 'id': '902243422848905222'}, {'screen_name': 'jamiedumont', 'name': 'Jamie DuMont', 'id': '64375384'}, {'screen_name': 'kevinddaly', 'name': 'Kevin Daly', 'id': '21587180'}]",,,,
1252746101385551872,1252621244773605379,2020-04-22 07:48:40 CST,2020-04-22,07:48:40,+0800,14272110,bjdavis,ben davis,,@morganajames Fucking Christ.,en,[],[],[],0,0,0,[],[],https://twitter.com/bjdavis/status/1252746101385551872,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'morganajames', 'name': 'morgan james', 'id': '41107078'}]",,,,
1252745822661496833,1252742913311887366,2020-04-22 07:47:33 CST,2020-04-22,07:47:33,+0800,122190827,andylefkowitz,Andy Lefkowitz,,"@kevinddaly 42nd Street, please!",en,[],[],[],2,0,6,[],[],https://twitter.com/AndyLefkowitz/status/1252745822661496833,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'kevinddaly', 'name': 'Kevin Daly', 'id': '21587180'}]",,,,
1252744654333886464,1252744654333886464,2020-04-22 07:42:55 CST,2020-04-22,07:42:55,+0800,38848610,estherclimate,Esther Agbarakwe,,I am so loved! ♥️,en,[],[],[],8,0,22,[],[],https://twitter.com/estherclimate/status/1252744654333886464,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1252744245900914692,1252720531889172480,2020-04-22 07:41:17 CST,2020-04-22,07:41:17,+0800,2434191967,gerardaraud,Gérard Araud,,@admx92 @cedricfaiche Juridiquement absurde.,fr,[],[],[],0,0,6,[],[],https://twitter.com/GerardAraud/status/1252744245900914692,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'admx92', 'name': 'Adrien 🇫🇷⭐️⭐️', 'id': '1286289590'}, {'screen_name': 'cedricfaiche', 'name': 'Cédric Faiche', 'id': '126284066'}]",,,,
