id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1219771359955509249,1219771359955509249,2020-01-22 07:58:49 CST,2020-01-22,07:58:49,+0800,1028115176149667840,marcrebillet,Marc Rebillet,,Take a nice deep breath and remember that everything is going to be okay.,en,[],[],[],38,347,1551,[],[],https://twitter.com/marcrebillet/status/1219771359955509249,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219770446964498434,1219693096151273472,2020-01-22 07:55:11 CST,2020-01-22,07:55:11,+0800,55118656,eurenesilva,Rene Silva,,@marlon_nsouza @ananda_trajano dois traidores,en,[],[],[],0,0,2,[],[],https://twitter.com/eurenesilva/status/1219770446964498434,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'marlon_nsouza', 'name': 'marlo', 'id': '801274880'}, {'screen_name': 'ananda_trajano', 'name': 'anandinha', 'id': '1621247066'}]",,,,
1219770146673364993,1219767873570267136,2020-01-22 07:53:59 CST,2020-01-22,07:53:59,+0800,39909568,rachelleishman,rachel leishman,,@BrandonDavisBD 👨🏻‍💼 👌🏻 ⚰️,und,[],[],[],0,1,11,[],[],https://twitter.com/RachelLeishman/status/1219770146673364993,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'BrandonDavisBD', 'name': 'BD', 'id': '407516846'}]",,,,
1219769843207024641,1219752308692545538,2020-01-22 07:52:47 CST,2020-01-22,07:52:47,+0800,20032587,carolduncan,Carol Duncan,,@ZJGarred @DavidHuntGirt @australiansfilm @newcastleherald I was bitten on the ... by a St Andrew’s Ctoss spider as a baby. 🤷‍♀️,en,[],[],[],0,0,1,[],[],https://twitter.com/carolduncan/status/1219769843207024641,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'ZJGarred', 'name': 'Zachary J Garred', 'id': '389195162'}, {'screen_name': 'DavidHuntGirt', 'name': 'David Hunt', 'id': '1612487388'}, {'screen_name': 'australiansfilm', 'name': 'membership@australiansinfilm.org', 'id': '96159599'}, {'screen_name': 'newcastleherald', 'name': 'Newcastle Herald', 'id': '125211600'}]",,,,
1219769824622075904,1219693096151273472,2020-01-22 07:52:43 CST,2020-01-22,07:52:43,+0800,55118656,eurenesilva,Rene Silva,,"@marlon_nsouza @ananda_trajano vc tbm tá, tchau",pt,[],[],[],1,0,0,[],[],https://twitter.com/eurenesilva/status/1219769824622075904,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'marlon_nsouza', 'name': 'marlo', 'id': '801274880'}, {'screen_name': 'ananda_trajano', 'name': 'anandinha', 'id': '1621247066'}]",,,,
1219769311620993024,1219767873570267136,2020-01-22 07:50:40 CST,2020-01-22,07:50:40,+0800,39909568,rachelleishman,rachel leishman,,@BrandonDavisBD 🤴🏿🐱.       🙍🏻‍♂️🕸.          👩🏼✈️.,und,[],[],[],1,2,17,[],[],https://twitter.com/RachelLeishman/status/1219769311620993024,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'BrandonDavisBD', 'name': 'BD', 'id': '407516846'}]",,,,
1219768764406861824,1219768764406861824,2020-01-22 07:48:30 CST,2020-01-22,07:48:30,+0800,39909568,rachelleishman,rachel leishman,,I think about Kurt Russell speaking the lyrics to “Brandy (You’re A Fine Girl)” all the time,en,[],[],[],0,0,21,[],[],https://twitter.com/RachelLeishman/status/1219768764406861824,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219768258401898496,1219768258401898496,2020-01-22 07:46:29 CST,2020-01-22,07:46:29,+0800,1568858138,monasalama_,Mona Salama,,The Senate voted along party lines to table Sen. Chuck Schumer's second amendment to subpoena State Department documents  The vote was 53-47  Schumer introduced a third amendment to subpoena relevant documents from the Office of Management and Budget #ImpeachmentTrial,en,[],[],[],0,2,5,['impeachmenttrial'],[],https://twitter.com/MonaSalama_/status/1219768258401898496,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219767931631960067,1219765239077572608,2020-01-22 07:45:11 CST,2020-01-22,07:45:11,+0800,169156588,kendisgibson,kendis,,@KevinASullivan agreed,en,[],[],[],0,0,1,[],[],https://twitter.com/kendisgibson/status/1219767931631960067,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'KevinASullivan', 'name': 'Kevin Sullivan', 'id': '577784071'}]",,,,
1219767716199845889,1219765770911088641,2020-01-22 07:44:20 CST,2020-01-22,07:44:20,+0800,169156588,kendisgibson,kendis,,@Adam4NY you’re right. it’s nuts,en,[],[],[],0,0,0,[],[],https://twitter.com/kendisgibson/status/1219767716199845889,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'Adam4NY', 'name': 'Adam Kuperstein', 'id': '874450285'}]",,,,
1219767073154437120,1219767073154437120,2020-01-22 07:41:47 CST,2020-01-22,07:41:47,+0800,23891217,coreyptownsend,Kamala’s Bayang,,You deserve whatever wrong falls upon your life if you let a man in American eagle underwear waste your time.,en,[],[],[],2,1,1,[],[],https://twitter.com/CoreyPTownsend/status/1219767073154437120,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219765987320500225,1219694084748644353,2020-01-22 07:37:28 CST,2020-01-22,07:37:28,+0800,101816065,joelockhart,Joe Lockhart,,@SandiBehrns @tedcruz @realDonaldTrump @jack Has everyone lost their sense of humor?,en,[],[],[],32,0,2,[],[],https://twitter.com/joelockhart/status/1219765987320500225,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'SandiBehrns', 'name': ""Sandi 'Do what you want to cast iron' Behrns 🔥"", 'id': '77062281'}, {'screen_name': 'tedcruz', 'name': 'Ted Cruz', 'id': '23022687'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}, {'screen_name': 'jack', 'name': 'jack', 'id': '12'}]",,,,
1219765127127367681,1219765127127367681,2020-01-22 07:34:03 CST,2020-01-22,07:34:03,+0800,15037033,henkvaness,ʜᴇɴᴋ ᴠᴀɴ ᴇss,,@matthewgmull are y in same building as @wsj?,en,"[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]",[],[],1,0,0,[],[],https://twitter.com/henkvaness/status/1219765127127367681,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219764902023303171,1219615139483340805,2020-01-22 07:33:09 CST,2020-01-22,07:33:09,+0800,42782695,berkeleyjr,Berkeley Lovelace,,@AndrewE_Dunn Congrats! Pleasure to meet you at JPM.,en,[],[],[],0,0,1,[],[],https://twitter.com/BerkeleyJr/status/1219764902023303171,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'AndrewE_Dunn', 'name': 'Andrew Dunn', 'id': '3082910212'}]",,,,
1219763947211042817,1219763947211042817,2020-01-22 07:29:21 CST,2020-01-22,07:29:21,+0800,300455440,cornell_tech,Cornell Tech,,"Daniel Ramot of @ridewithvia says the biggest risk for entrepreneurs is being too slow, not choosing the wrong idea. Choosing the right idea means nothing if you’re too slow. #CTechBBG @TechAtBloomberg @TechNYC",en,"[{'screen_name': 'ridewithvia', 'name': 'via', 'id': '852360398'}, {'screen_name': 'techatbloomberg', 'name': 'tech at bloomberg', 'id': '2735003034'}, {'screen_name': 'technyc', 'name': 'tech:nyc', 'id': '4628177357'}]",[],[],0,1,8,['ctechbbg'],[],https://twitter.com/cornell_tech/status/1219763947211042817,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219762855047811073,1219762855047811073,2020-01-22 07:25:01 CST,2020-01-22,07:25:01,+0800,130286723,austintylerro,Austin Tyler Rogers,,Who's the one guy who didn't vote for Derek Jeter and where in Worcester do they live? #DerekJeter #HallofFame,en,[],[],[],11,12,156,"['derekjeter', 'halloffame']",[],https://twitter.com/austintylerro/status/1219762855047811073,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219762781039341569,1219761468784152576,2020-01-22 07:24:43 CST,2020-01-22,07:24:43,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,@stahnma Mariano Rivera was the first and only.,en,[],[],[],1,0,0,[],[],https://twitter.com/jaydestro/status/1219762781039341569,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'stahnma', 'name': 'stahnma', 'id': '16445616'}]",,,,
1219761838713450499,1219404321621671936,2020-01-22 07:20:59 CST,2020-01-22,07:20:59,+0800,19475858,loupas,Lou Paskalis 🇺🇸,,"No dolphins were “shot.” All “shooting” involved an iPhone.  Also they’re apparently not dolphins, they’re porpoises.  No porpoises (or dolphins) were shot.",en,[],[],[],1,0,10,[],[],https://twitter.com/LouPas/status/1219761838713450499,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219761606093148160,1219761468784152576,2020-01-22 07:20:03 CST,2020-01-22,07:20:03,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,"Find, tar, feather",en,[],[],[],1,0,3,[],[],https://twitter.com/jaydestro/status/1219761606093148160,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219761468784152576,1219761468784152576,2020-01-22 07:19:30 CST,2020-01-22,07:19:30,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,ONE Person didn’t vote for Jeter.,en,[],[],[],2,0,1,[],[],https://twitter.com/jaydestro/status/1219761468784152576,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219761194506039298,1219761194506039298,2020-01-22 07:18:25 CST,2020-01-22,07:18:25,+0800,300455440,cornell_tech,Cornell Tech,,"While getting a PhD in neuroscience, Daniel Ramot, CEO/Co-founder of @ridewithvia, learned how to deal with a lot of data and use it to tell a story, a skill he still uses at Via to this day. #CTechBBG @TechAtBloomberg @TechNYC",en,"[{'screen_name': 'ridewithvia', 'name': 'via', 'id': '852360398'}, {'screen_name': 'techatbloomberg', 'name': 'tech at bloomberg', 'id': '2735003034'}, {'screen_name': 'technyc', 'name': 'tech:nyc', 'id': '4628177357'}]",[],[],0,0,12,['ctechbbg'],[],https://twitter.com/cornell_tech/status/1219761194506039298,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219761164508368896,1219687307374145539,2020-01-22 07:18:18 CST,2020-01-22,07:18:18,+0800,101816065,joelockhart,Joe Lockhart,,@PhilippeReines Remember I was for impeachment before you. Trump said lawyer can prove it,en,[],[],[],2,2,11,[],[],https://twitter.com/joelockhart/status/1219761164508368896,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'PhilippeReines', 'name': 'Philippe Reines', 'id': '18602100'}]",,,,
1219760867576877064,1219758300155252737,2020-01-22 07:17:07 CST,2020-01-22,07:17:07,+0800,101816065,joelockhart,Joe Lockhart,,@JessicaHuseman Has anyone told the Wall Street Journal this?,en,[],[],[],1,2,17,[],[],https://twitter.com/joelockhart/status/1219760867576877064,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'JessicaHuseman', 'name': 'Jessica Huseman', 'id': '51781119'}]",,,,
1219760636344832005,1219760636344832005,2020-01-22 07:16:12 CST,2020-01-22,07:16:12,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,Hell Yeah Larry Walker.,en,[],[],[],1,0,1,[],[],https://twitter.com/jaydestro/status/1219760636344832005,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219760280785297413,1219760280785297413,2020-01-22 07:14:47 CST,2020-01-22,07:14:47,+0800,20375332,johnamaechi,John Amaechi OBE,,The choice was stay in my hotel and fall asleep or go out. Ended up at @BoxersNYC  in HK and it’s #happyhour this could be dangerous!,en,"[{'screen_name': 'boxersnyc', 'name': 'boxers nyc', 'id': '117502723'}]",[],[],0,0,5,['happyhour'],[],https://twitter.com/JohnAmaechi/status/1219760280785297413,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219760239517585408,1219760239517585408,2020-01-22 07:14:37 CST,2020-01-22,07:14:37,+0800,39408148,patrickhinds,Patrick Hinds,,I just can’t get @RoArquette’s interview on @RonanFarrow’s “catch and kill” podcast out of my head. May my 5 year old daughter (who is OBSESSED with her namesake song and calls it “3 2 Hallway”) grow up to be as brave.,en,"[{'screen_name': 'roarquette', 'name': '✌🏼rosanna arquette', 'id': '3148736402'}, {'screen_name': 'ronanfarrow', 'name': 'ronan farrow', 'id': '340613443'}]",[],[],6,0,45,[],[],https://twitter.com/patrickhinds/status/1219760239517585408,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219760224703217664,1219746249240403975,2020-01-22 07:14:34 CST,2020-01-22,07:14:34,+0800,101816065,joelockhart,Joe Lockhart,,@JonesysHeart @charlie_savage @POTUS But his counsel has depended heavily on DOJ opinions to support his positions in this case. So what he wrote is quite relevant,en,[],[],[],7,13,113,[],[],https://twitter.com/joelockhart/status/1219760224703217664,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'JonesysHeart', 'name': 'JonesHeart ⭐️⭐️⭐️', 'id': '374547405'}, {'screen_name': 'charlie_savage', 'name': 'Charlie Savage', 'id': '16172747'}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': '822215679726100480'}]",,,,
1219760093992013824,1219759967126814722,2020-01-22 07:14:03 CST,2020-01-22,07:14:03,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,He and Mariano Rivera are why my generation watched.,en,[],[],[],0,0,1,[],[],https://twitter.com/jaydestro/status/1219760093992013824,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219759967126814722,1219759967126814722,2020-01-22 07:13:32 CST,2020-01-22,07:13:32,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,Derek Jeter was the most important athlete of my youth.,en,[],[],[],1,0,5,[],[],https://twitter.com/jaydestro/status/1219759967126814722,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219759837816545280,1219759837816545280,2020-01-22 07:13:02 CST,2020-01-22,07:13:02,+0800,16113072,julianzelizer,Julian Zelizer,,“Lawyer lawsuits” is the slogan of the day.,en,[],[],[],4,2,18,[],[],https://twitter.com/julianzelizer/status/1219759837816545280,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219759630206799872,1219750803013062657,2020-01-22 07:12:12 CST,2020-01-22,07:12:12,+0800,252301727,fatifernandezm,Fati Fernández,,@jazhamuy El tavy nos va a matar,es,[],[],[],1,1,2,[],[],https://twitter.com/fatifernandezm/status/1219759630206799872,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'jazhamuy', 'name': 'holaSoyJaz', 'id': '36388267'}]",,,,
1219759583587074048,1219694323962470405,2020-01-22 07:12:01 CST,2020-01-22,07:12:01,+0800,20375332,johnamaechi,John Amaechi OBE,,@sda27 Flatterer!,da,[],[],[],1,0,0,[],[],https://twitter.com/JohnAmaechi/status/1219759583587074048,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'sda27', 'name': 'Sarah Collins 🐝', 'id': '21676179'}]",,,,
1219758537930395649,1219758537930395649,2020-01-22 07:07:52 CST,2020-01-22,07:07:52,+0800,15664858,jaydestro,the royal gorilla 👑🦍,,Jeez gammo sounds awful,en,[],[],[],1,0,0,[],[],https://twitter.com/jaydestro/status/1219758537930395649,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219758259944460289,1219758259944460289,2020-01-22 07:06:45 CST,2020-01-22,07:06:45,+0800,2371009784,nypd19pct,NYPD 19th Precinct,,They’re all switching from checkbooks to online banking    📱💁‍♂️                                              💻🙋🏻  🖥👵🏼                📱💁🏾                    👨🏻‍💻                   💻🙋🏻‍♂️                                               🖥💁‍♀️,en,[],[],[],1,5,51,[],[],https://twitter.com/NYPD19Pct/status/1219758259944460289,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1219758122044215297,1219752401655209990,2020-01-22 07:06:12 CST,2020-01-22,07:06:12,+0800,169156588,kendisgibson,kendis,,@JummyNBC @Redskins hahah,tl,[],[],[],0,0,0,[],[],https://twitter.com/kendisgibson/status/1219758122044215297,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'JummyNBC', 'name': 'Jummy Olabanji', 'id': '73279371'}]",,,,
1219758097016795136,1219747730777612288,2020-01-22 07:06:06 CST,2020-01-22,07:06:06,+0800,16113072,julianzelizer,Julian Zelizer,,@joelockhart I suspect DOJ would not do very much with this information.,en,[],[],[],2,4,64,[],[],https://twitter.com/julianzelizer/status/1219758097016795136,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'joelockhart', 'name': 'Joe Lockhart', 'id': '101816065'}]",,,,
