id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1247675515835686912,1247445331211681792,2020-04-08 07:59:58 CST,2020-04-08,07:59:58,+0800,2434191967,gerardaraud,Gérard Araud,,"@49h49 @gduval_altereco Si c’est illégal, ce n’est pas de l’optimisation mais de la fraude.",fr,[],[],[],0,0,0,[],[],https://twitter.com/GerardAraud/status/1247675515835686912,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': '49h49', 'name': '49h49', 'id': '454890093'}, {'screen_name': 'gduval_altereco', 'name': 'Guillaume Duval', 'id': '546941531'}]",,,,
1247675331328311297,1247659687446818817,2020-04-08 07:59:14 CST,2020-04-08,07:59:14,+0800,2434191967,gerardaraud,Gérard Araud,,"@OsxSts @ViceIsFootball Une langue ça ne se “défend” pas. On la parle ou pas. Son usage ne dépend pas de ses qualités intrinsèques mais de la puissance du pays qui la porte. En plus, le français est une langue difficile alors qu’on peut baragouiner l’anglais en quelques heures.",fr,[],[],[],2,0,8,[],[],https://twitter.com/GerardAraud/status/1247675331328311297,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'OsxSts', 'name': 'Daoud.', 'id': '2448000006'}, {'screen_name': 'ViceIsFootball', 'name': 'Vice', 'id': '560245170'}]",,,,
1247675313561239553,1247666175342972939,2020-04-08 07:59:10 CST,2020-04-08,07:59:10,+0800,115517379,scottipippen,daniel,,@ericdadourian And a gwrate ewnuh!,en,[],[],[],0,0,2,[],[],https://twitter.com/scottipippen/status/1247675313561239553,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'ericdadourian', 'name': 'ericdadourian', 'id': '1287637101631029249'}]",,,,
1247675080471085056,1247671052668370944,2020-04-08 07:58:14 CST,2020-04-08,07:58:14,+0800,22656149,juanmabenitez,Juan Manuel Benítez,,@katie_honan The people.,en,[],[],[],0,0,10,[],[],https://twitter.com/JuanMaBenitez/status/1247675080471085056,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'katie_honan', 'name': 'katie honan', 'id': '70279712'}]",,,,
1247674952511303682,1247674952511303682,2020-04-08 07:57:44 CST,2020-04-08,07:57:44,+0800,115517379,scottipippen,daniel,,Yojimbo 👘,hi,[],[],[],0,0,1,[],[],https://twitter.com/scottipippen/status/1247674952511303682,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,[],,,,
1247674632318091270,1247659687446818817,2020-04-08 07:56:27 CST,2020-04-08,07:56:27,+0800,2434191967,gerardaraud,Gérard Araud,,"@Friman75 @OsxSts @ViceIsFootball En Europe, après le Congrès de Vienne, il n’y a que deux puissances continentales, la France et la Russie, étant donné que nous avons perdu le combat pour la suprématie mondiale en 1763.",fr,[],[],[],1,0,0,[],[],https://twitter.com/GerardAraud/status/1247674632318091270,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'OsxSts', 'name': 'Daoud.', 'id': '2448000006'}, {'screen_name': 'ViceIsFootball', 'name': 'Vice', 'id': '560245170'}]",,,,
1247674539644944384,1247668413352366091,2020-04-08 07:56:05 CST,2020-04-08,07:56:05,+0800,42995003,martinezmau,Mauricio Martínez,,"@miblogestublog Sigo pensando que después de su receta del pozole y el hate mexicano que recibió, eso la orilló a convertirse en una alcohólica.",es,[],[],[],1,0,8,[],[],https://twitter.com/martinezmau/status/1247674539644944384,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'miblogestublog', 'name': 'Laura Martínez®', 'id': '20183596'}]",,,,
1247674329103507457,1247671807232049166,2020-04-08 07:55:15 CST,2020-04-08,07:55:15,+0800,40715529,rennaestubbs,Rennae Stubbs OLY,,@NadeneSorensen @rogerfederer @bambamsam30 @Babsschett @conchitamartinz @ChrissieEvert @Martina @BillieJeanKing @WTA @andreapetkovic @serenawilliams @JudyMurray @Clijsterskim @FlipperKF @toddwoodbridge @AmeMauresmo @caseydellacqua @Simona_Halep @Nike High tops! Lol @Nike,en,"[{'screen_name': 'nike', 'name': 'nike', 'id': '415859364'}]",[],[],0,0,3,[],[],https://twitter.com/rennaestubbs/status/1247674329103507457,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'NadeneSorensen', 'name': 'NaDene Sorensen', 'id': '1033370988682141696'}, {'screen_name': 'rogerfederer', 'name': 'Roger Federer', 'id': '1337785291'}, {'screen_name': 'bambamsam30', 'name': 'Samantha Stosur', 'id': '2455053222'}, {'screen_name': 'Babsschett', 'name': 'Barbara Schett-Eagle', 'id': '596581931'}, {'screen_name': 'conchitamartinz', 'name': 'Conchita Martínez', 'id': '57165979'}, {'screen_name': 'ChrissieEvert', 'name': 'Chris Evert', 'id': '310427634'}, {'screen_name': 'Martina', 'name': 'Martina Navratilova', 'id': '506429053'}, {'screen_name': 'BillieJeanKing', 'name': 'Billie Jean King', 'id': '35391464'}, {'screen_name': 'WTA', 'name': 'wta', 'id': '17158140'}, {'screen_name': 'andreapetkovic', 'name': 'Andrea Petkovic', 'id': '63692643'}, {'screen_name': 'serenawilliams', 'name': 'Serena Williams', 'id': '26589987'}, {'screen_name': 'JudyMurray', 'name': 'judy murray', 'id': '196951190'}, {'screen_name': 'Clijsterskim', 'name': 'Kim Clijsters', 'id': '61804151'}, {'screen_name': 'FlipperKF', 'name': 'Kirsten Flipkens', 'id': '152693601'}, {'screen_name': 'toddwoodbridge', 'name': 'Todd Woodbridge', 'id': '375414728'}, {'screen_name': 'AmeMauresmo', 'name': 'AmelieMauresmo', 'id': '327591794'}, {'screen_name': 'caseydellacqua', 'name': 'Casey Dellacqua OLY', 'id': '17861282'}, {'screen_name': 'Simona_Halep', 'name': 'Simona Halep', 'id': '2602158362'}, {'screen_name': 'Nike', 'name': 'Nike', 'id': '415859364'}]",,,,
1247674284736155648,1247668413352366091,2020-04-08 07:55:04 CST,2020-04-08,07:55:04,+0800,42995003,martinezmau,Mauricio Martínez,,@eduardomx78 @miblogestublog No la invoques ni le des ideas!!!!!!,es,[],[],[],1,1,18,[],[],https://twitter.com/martinezmau/status/1247674284736155648,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'eduardomx78', 'name': 'Lord Farquaad', 'id': '1970249792'}, {'screen_name': 'miblogestublog', 'name': 'Laura Martínez®', 'id': '20183596'}]",,,,
1247674143681712130,1247668413352366091,2020-04-08 07:54:31 CST,2020-04-08,07:54:31,+0800,42995003,martinezmau,Mauricio Martínez,,"@miblogestublog 🥴🥴🥴🥴🥴🥴🥴🥴🤢🤢🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮...si, costó mucho trabajo. 😰😰😰😰😰",es,[],[],[],2,0,2,[],[],https://twitter.com/martinezmau/status/1247674143681712130,False,,0,,,"40.7580002,-73.985997,2.99km",,,,,"[{'screen_name': 'miblogestublog', 'name': 'Laura Martínez®', 'id': '20183596'}]",,,,
