id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1255285502347022337,1255285502347022337,2020-04-29 07:59:20 CST,2020-04-29,07:59:20,+0800,24113137,mjfree,Morgan J. Freeman,,"A super emotional #TeenMomOG starts now and I’m so proud of Mackenzie her family’s courage to share such a powerful story with us. We miss Angie so much and know she lives on in your spirit, @DouthitKenzie 💯💕🙏",en,"[{'screen_name': 'douthitkenzie', 'name': 'mackenzie douthit', 'id': '502305875'}]",[],[],5,13,529,['teenmomog'],[],https://twitter.com/mjfree/status/1255285502347022337,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1255283632928960513,1255283632928960513,2020-04-29 07:51:54 CST,2020-04-29,07:51:54,+0800,23201559,tylekurner,❄️kyle winturner❄️,,my favorite diss track is the Book of Revelations,en,[],[],[],1,1,8,[],[],https://twitter.com/TyleKurner/status/1255283632928960513,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1255280275652780032,1255279792171212801,2020-04-29 07:38:34 CST,2020-04-29,07:38:34,+0800,3349241,timfullerton,Tim Fullerton,,@AmbHarper So. Many. Actual. Bad. Things. To. List.,en,[],[],[],0,0,1,[],[],https://twitter.com/TimFullerton/status/1255280275652780032,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'AmbHarper', 'name': 'Keith Michael Harper', 'id': '798917834504019968'}]",,,,
1255280026708324353,1255236966188290055,2020-04-29 07:37:34 CST,2020-04-29,07:37:34,+0800,22452361,davidehrlich,david ehrlich,,@seekandspeak Real and beautiful,en,[],[],[],0,0,2,[],[],https://twitter.com/davidehrlich/status/1255280026708324353,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'seekandspeak', 'name': 'Brandon Schaefer', 'id': '110420738'}]",,,,
1255279260379557890,1255279107233001474,2020-04-29 07:34:32 CST,2020-04-29,07:34:32,+0800,3349241,timfullerton,Tim Fullerton,,@policywonk1 Imagine thinking that was a good thing to tweet...,en,[],[],[],0,0,1,[],[],https://twitter.com/TimFullerton/status/1255279260379557890,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'policywonk1', 'name': 'Jason Helgerson', 'id': '97935483'}]",,,,
1255278741099556867,1255255227663597571,2020-04-29 07:32:28 CST,2020-04-29,07:32:28,+0800,3349241,timfullerton,Tim Fullerton,,@prageru I dunno - slavery seemed kind of bad.,en,[],[],[],3,3,46,[],[],https://twitter.com/TimFullerton/status/1255278741099556867,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'prageru', 'name': 'PragerU', 'id': '41160276'}]",,,,
1255278109391237120,1255142625566326785,2020-04-29 07:29:57 CST,2020-04-29,07:29:57,+0800,30581721,kerrymflynn,Kerry Flynn 🐶,,@joshsternberg 👀👀👀,und,[],[],[],0,0,2,[],[],https://twitter.com/kerrymflynn/status/1255278109391237120,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'joshsternberg', 'name': 'Josh Sternberg', 'id': '14787085'}]",,,,
1255277253069586437,1255276168003158019,2020-04-29 07:26:33 CST,2020-04-29,07:26:33,+0800,55834541,fredvanlente,Fred Toon Lente,,@PaulTobin A personal favorite among your many works,en,[],[],[],1,0,0,[],[],https://twitter.com/fredvanlente/status/1255277253069586437,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'PaulTobin', 'name': 'Paul Tobin', 'id': '20078986'}]",,,,
1255276457259151360,1255274202296434688,2020-04-29 07:23:23 CST,2020-04-29,07:23:23,+0800,201448511,swopes,Elise Swopes,,@michiganave_ Thank you so much. I’m going to practice as much as I can 🥰 Felt good to make,en,[],[],[],0,0,1,[],[],https://twitter.com/Swopes/status/1255276457259151360,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'michiganave_', 'name': '«•»', 'id': '446749765'}]",,,,
1255276171668992003,1255222293221060610,2020-04-29 07:22:15 CST,2020-04-29,07:22:15,+0800,26239721,pfpicardi,pfpicardi,,@darcangel21 Love you back!,en,[],[],[],0,0,1,[],[],https://twitter.com/pfpicardi/status/1255276171668992003,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'darcangel21', 'name': ""Lyndsey D'Arcangelo"", 'id': '4258126415'}]",,,,
