id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1247674139323891713,1247673925091368960,2020-04-08 07:54:30 CST,2020-04-08,07:54:30,+0800,35498012,joshuamzstanton,Rabbi Joshua Stanton,,@Michael_Sn0w @ElenaWeissmann @lisasno49355043 Yes.,und,[],[],[],0,0,0,[],[],https://twitter.com/JoshuaMZStanton/status/1247674139323891713,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'Michael_Sn0w', 'name': 'Michael Snow', 'id': '263880674'}, {'screen_name': 'ElenaWeissmann', 'name': 'Elena', 'id': '585627377'}, {'screen_name': 'lisasno49355043', 'name': 'lisa snow', 'id': '971567579654447104'}]",,,,
1247673722544238594,1247671361725763585,2020-04-08 07:52:50 CST,2020-04-08,07:52:50,+0800,15223870,mottel,Mordechai Lightstone,,@maxsklar Worth jr,en,[],[],[],0,1,1,[],[],https://twitter.com/Mottel/status/1247673722544238594,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'maxsklar', 'name': 'Max Sklar', 'id': '23081060'}]",,,,
1247673175854534656,1247663785462108163,2020-04-08 07:50:40 CST,2020-04-08,07:50:40,+0800,69351689,joe_staszewski,Joseph Staszewski,,@Loganw2324 I'm talking about their potential as a team together and what that can look like. Always enjoyed both of their work.,en,[],[],[],0,0,0,[],[],https://twitter.com/Joe_Staszewski/status/1247673175854534656,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'Loganw2324', 'name': 'Logan Williams', 'id': '26121423'}]",,,,
1247672567344873473,1247672567344873473,2020-04-08 07:48:15 CST,2020-04-08,07:48:15,+0800,28945033,evanromano,evan romano is 6 feet away,,two weeks since my first COVID symptoms and the biggest thing remaining is the fact that it’s 7:47 pm and I wanna tuck myself into bed,en,[],[],[],0,0,2,[],[],https://twitter.com/EvanRomano/status/1247672567344873473,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1247671397658300418,1247671397658300418,2020-04-08 07:43:36 CST,2020-04-08,07:43:36,+0800,1216085239,higginsdunn,Noah Higgins-Dunn,,My mom sent me an essential oil diffuser to relax before telling me I owe the government a lot of money in taxes. Thanks mom.,en,[],[],[],3,0,21,[],[],https://twitter.com/higginsdunn/status/1247671397658300418,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1247671361725763585,1247671361725763585,2020-04-08 07:43:27 CST,2020-04-08,07:43:27,+0800,15223870,mottel,Mordechai Lightstone,,Moon,en,[],[],[],6,4,20,[],[],https://twitter.com/Mottel/status/1247671361725763585,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1247671218943262724,1247587996121128963,2020-04-08 07:42:53 CST,2020-04-08,07:42:53,+0800,201448511,swopes,Elise Swopes,,@NikkiClawson LOLLL!!! So true! I still don’t know what I’ve missed of Maisel 😂,en,[],[],[],0,0,1,[],[],https://twitter.com/Swopes/status/1247671218943262724,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'NikkiClawson', 'name': '𝐍𝐢𝐤𝐤𝐢 𝐂𝐥𝐚𝐰𝐬𝐨𝐧', 'id': '627782621'}]",,,,
1247671029415186433,1247664134935674880,2020-04-08 07:42:08 CST,2020-04-08,07:42:08,+0800,201448511,swopes,Elise Swopes,,@visualsbypierre Thank you 🙏🏼🥺,en,[],[],[],0,0,1,[],[],https://twitter.com/Swopes/status/1247671029415186433,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'visualsbypierre', 'name': 'PiERRE', 'id': '24159516'}]",,,,
1247669135053664257,1247652268457046018,2020-04-08 07:34:37 CST,2020-04-08,07:34:37,+0800,246970040,istanbultelaviv,Louis Fishman لوي فيشمان לואי פישמן,,@drHakanTopal Last beer for 8 days:) Cheers!,en,[],[],[],0,0,1,[],[],https://twitter.com/Istanbultelaviv/status/1247669135053664257,False,,0,,,"40.650002,-73.949997,1km",,,,,[],,,,
1247669038135812098,1247652268457046018,2020-04-08 07:34:13 CST,2020-04-08,07:34:13,+0800,246970040,istanbultelaviv,Louis Fishman لوي فيشمان לואי פישמן,,@senem_beraha Thanks 🙏 😊,en,[],[],[],0,0,1,[],[],https://twitter.com/Istanbultelaviv/status/1247669038135812098,False,,0,,,"40.650002,-73.949997,1km",,,,,"[{'screen_name': 'senem_beraha', 'name': 'Senem Beraha', 'id': '107770781'}]",,,,
